index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
2414,mwp,एमडब्ल्यूपी,एमवीपी,33.9810848236084,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
1097,dwf,डीडब्ल्यूएफ,डीवीएफ,34.24859046936035,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
651,eaaiaartiyoo,एआईआरटीयू,इयार्तियू,197.16477394104004,12,9,9,0,7,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.2222222222222222,1.0
1614,pwi,पीडब्ल्यूआई,पीवीआई,181.22100830078125,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
9586,gypsy,जिप्सी,जीपीपीएसईई,186.7504119873047,5,6,10,0,7,0.7,1.1666666666666667,0.30000000000000004,0.5,1.6666666666666667
6356,cric,क्रिक,सीआरआईसी,43.953657150268555,4,5,8,0,7,0.875,1.4,0.125,0.0,1.6
9580,agsta,अगस्ता,एजीएसटीए,184.69715118408203,5,6,8,0,7,0.875,1.1666666666666667,0.125,0.0,1.3333333333333333
1153,mwpl,एमडब्ल्यूपीएल,एमवीपीएल,185.31084060668945,4,13,8,0,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.6153846153846154
2484,wpd,डब्ल्यूपीडी,वीपीडी,33.10799598693848,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.0,0.5454545454545454
1141,nwc,एनडब्ल्यूसी,एनवीसी,33.69879722595215,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
3393,dwt,डीडब्ल्यूटी,डीवीटी,35.36248207092285,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
2494,nws,एनडब्ल्यूएस,एनवीएस,34.16728973388672,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
422,airtu,एआईआरटीयू,एयर्तु,188.2171630859375,5,9,6,0,7,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.6666666666666666
2773,peeechdablyooseees,पीएचडब्ल्यूसीएस,पीचडेबललयूजीज,202.00395584106445,18,15,13,0,7,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.8666666666666667
1383,cws,सीडब्ल्यूएस,सीवीएस,35.39729118347168,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
2723,cw,सीडब्ल्यू,सीवी,181.85067176818848,2,9,4,0,7,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.4444444444444444
295,bmwm,बीएमडब्ल्यूएम,बीएमवीएम,47.47819900512695,4,13,8,0,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.6153846153846154
3571,awp,एडब्ल्यूपी,एवीपी,30.998945236206055,3,10,5,0,7,0.7,0.7,0.30000000000000004,0.1,0.5
2632,aisets,ऐसेट्स,एआईएसईटीएस,193.57538223266602,6,6,10,0,7,0.7,1.1666666666666667,0.30000000000000004,0.0,1.6666666666666667
1956,mpwppcl,एमपीडब्ल्यूपीपीसीएल,एमपीवीपीपीसीएल,76.41291618347168,7,19,14,0,7,0.3684210526315789,0.3684210526315789,0.631578947368421,0.21052631578947367,0.7368421052631579
1935,ncrwc,एनसीआरडब्ल्यूसी,एनसीआरवीसी,193.08996200561523,5,15,10,0,7,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4,0.6666666666666666
2085,pwt,पीडब्ल्यूटी,पीवीटी,35.5074405670166,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.5454545454545454
206,pwid,पीडब्ल्यूआईडी,पीवीआईडी,199.20921325683594,4,13,8,0,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.6153846153846154
92,wccl,डब्ल्यूसीसीएल,वीसीसीएल,46.25582695007324,4,13,8,0,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.0,0.6153846153846154
1046,beeaaeeaaeeteeem,बीआईआईटीएम,बीएीीतीमीम,203.2310962677002,16,10,10,0,7,0.7,0.7,0.30000000000000004,0.3,1.0
3541,dlw,डीएलडब्ल्यू,डीएलवी,175.398588180542,3,11,6,0,7,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.5454545454545454
3507,wpsc,डब्ल्यूपीएससी,वीपीएससी,43.686866760253906,4,13,8,0,7,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.0,0.6153846153846154
890,zanzodhakar,झंझोड़कर,ज़ंज़ोधकर,194.08178329467773,11,8,9,0,6,0.6666666666666666,0.75,0.33333333333333337,0.0,1.125
6077,apriyary,अपरिहार्य,एप्रियरी,181.60414695739746,8,9,8,0,6,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.2222222222222222,0.8888888888888888
4835,sanitaryware,सैनेट्रीवेयर,सैनिटरयववारे,192.74616241455078,12,12,12,0,6,0.5,0.5,0.5,0.4166666666666667,1.0
7502,spry,स्प्रे,एसपीआरआई,181.82373046875,4,6,8,0,6,0.75,1.0,0.25,0.16666666666666666,1.3333333333333333
